UQMD   version:       10010   1000  10001  output_file  13
projectile:  (mass, char)    0   0   target:  (mass, char)    0   0 
transformation betas (NN,lab,pro)     0.0000000  0.9907499 -0.9907499
impact_parameter_real/min/max(fm):    0.00  0.00  0.00  total_cross_section(mbarn):       0.00
equation_of_state:    0  E_lab(GeV/u): 0.1000E+03  sqrt(s)(GeV): 0.1382E+02  p_lab(GeV/u): 0.1009E+03
event#         1 random seed:           0 (auto)   total_time(fm/c):   8000 Delta(t)_O(fm/c):   8000.00
op  0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  
op  0    0    0    0    0    0    1    0    1    0    0    0    0    2    1  
op  0    0    0    1    1    0    0    0    0    1    1    0    0    0    0  
pa 0.1000E+01   0.5200E+00   0.5000E+00   0.3000E+00   0.0000E+00   0.3700E+00   0.0000E+00   0.9300E-01   0.3500E+00   0.2500E+00   0.0000E+00   0.5000E+00  
pa 0.2700E+00   0.4900E+00   0.2700E+00   0.1000E+01   0.1600E+01   0.8500E+00   0.1550E+01   0.0000E+00   0.0000E+00   0.1000E+01 * 0.0000E+00   0.0000E+00  
pa 0.9000E+00   0.5000E+02   0.1000E+01   0.1000E+01   0.4000E+00   0.1500E+01   0.1600E+01   0.0000E+00   0.2500E+01   0.1000E+00   0.3000E+01   0.2750E+00  
pa 0.4200E+00   0.1080E+01   0.8000E+00   0.5000E+00   0.0000E+00   0.5500E+00   0.5000E+01   0.8000E+00   0.5000E+00   0.8000E+06   0.1000E+01   0.2000E+01  
pvec: r0              rx              ry              rz              p0              px              py              pz              m          ityp 2i3 chg lcl#  ncl or 
         124        8000
      14       1      13       0      38       2       0       0
  0.8000000000000000D+04 -0.2258452536424885D+04 -0.2417675085029403D+03 -0.6274567836378541D+04  0.1701266992990581D+01 -0.4809370651095144D+00 -0.5061798859737870D-01 -0.1334392257261948D+01  0.9380000233650208D+00    1  1  1     1    2  20  0.9347174425804676D+01  0.4528170994682960D+00 -0.4020714333069627D+01 -0.7082894364183350D+01  0.1701266992990581D+01 -0.4809370651095144D+00 -0.5061798859737870D-01 -0.1334392257261948D+01
  0.8000000000000000D+04  0.4460604525242692D+04 -0.5688260089528514D+04  0.5143120384947196D+03  0.2209834506630354D+01  0.1231617255526623D+01 -0.1570339108113910D+01  0.1420280789537806D+00  0.9382700000000000D+00   -1 -1 -1     0    0  99  0.1150972271240760D+01  0.2569112480000000D+01 -0.4166818990000000D+01  0.2187170984745205D+00  0.2209834506630354D+01  0.1231617255526623D+01 -0.1570339108113910D+01  0.1420280789537806D+00
  0.8000000000000000D+04  0.8898015136686759D+03  0.1118727196945159D+04  0.7039228486202590D+04  0.2134460457285517D+01  0.2369300454054199D+00  0.2996036931351202D+00  0.1878092500240465D+01  0.9395700000000000D+00    1 -1  0     0    0  99  0.6364611806538395D+01  0.2489505140000000D+01 -0.3300000000000000D+01  0.5700823050045313D+01  0.2134460457285517D+01  0.2369300454054199D+00  0.2996036931351202D+00  0.1878092500240465D+01
  0.8000000000000000D+04  0.1509806191725844D+04  0.2360720256903926D+03 -0.7675727967570408D+04  0.4532868494172932D+01  0.8556325698436716D+00  0.1341783444611430D+00 -0.4349361081691561D+01  0.9380000233650208D+00   -1  1  0    12    4  22  0.2089851977360309D+02  0.3656363345428377D+01 -0.1189488063380819D+00 -0.1965025660731685D+02  0.4532868494172932D+01  0.8556325698436716D+00  0.1341783444611430D+00 -0.4349361081691561D+01
  0.8000000000000000D+04  0.4438955355475736D+03 -0.2273122988185418D+04 -0.6168850544473389D+04  0.1967732328352027D+01  0.1089271183989368D+00 -0.5595944528480609D+00 -0.1517306028743270D+01  0.1115680000000000D+01  -27  0  0     0    0  99  0.4315236790281948D+01  0.1281015100000000D+01  0.7334585200000000D+00 -0.3428286401703167D+01  0.1967732328352026D+01  0.1089271183989368D+00 -0.5595944528480609D+00 -0.1517306028743270D+01
  0.8000000000000000D+04  0.1084639363567630D+04  0.4492593997566217D+03 -0.7747539899576132D+04  0.5928441771170262D+01  0.8039162272336756D+00  0.3338581845542491D+00 -0.5741760633405527D+01  0.1192000031471252D+01   40  2  1    12    1  13  0.2554585740762612D+02  0.3277121007332785D+01  0.1807235007763436D+00 -0.2419392838070548D+02  0.5928441771170262D+01  0.8039162272336756D+00  0.3338581845542491D+00 -0.5741760633405527D+01
  0.8000000000000000D+04 -0.6867938686674003D+03  0.4692079731591410D+03  0.7622322800598981D+04  0.4176269579483717D+01 -0.3599317480817529D+00  0.2463755110640574D+00  0.3978707298830158D+01  0.1192000031471252D+01  -40 -2 -1     7    2  20  0.3153944545821581D+02 -0.3218283023218700D-01 -0.8846547601790239D+00  0.3081761507526044D+02  0.4176269579483717D+01 -0.3599317480817529D+00  0.2463755110640574D+00  0.3978707298830158D+01
  0.8000000000000000D+04 -0.2528247299378043D+03  0.1268043258953975D+04  0.6721638188975968D+04  0.1812311403864421D+01 -0.5727021669318732D-01  0.2875313703807946D+00  0.1522719414098049D+01  0.9380000233650208D+00    1 -1  0     8    1  20  0.7151708366448641D+01 -0.2455359419196870D+00 -0.5813776996060256D-01  0.5979256598947566D+01  0.1812311403864421D+01 -0.5727021669318732D-01  0.2875313703807946D+00  0.1522719414098049D+01
  0.8000000000000000D+04 -0.4070141109778713D+04 -0.5683940858690406D+03 -0.4499000024464479D+04  0.1840019961643224D+01 -0.9362227768462725D+00 -0.1302776807797268D+00 -0.1035047835717255D+01  0.1192000031471252D+01  -40  0  0200002    2  27  0.9748230042590286D+01 -0.4611465692788778D+01 -0.2665729038313450D+01 -0.4324437388443688D+01  0.1840019961643224D+01 -0.9362227768462725D+00 -0.1302776807797268D+00 -0.1035047835717255D+01
  0.8000000000000000D+04  0.1886679044131156D+03  0.7322817136237457D+02 -0.7902688529225990D+04  0.6114523620929620D+01  0.1448304033025166D+00  0.5613357456023498D-01 -0.6040151342736357D+01  0.9380000233650208D+00   -1  1  0    10    1  20  0.1274803048092143D+02 -0.5204928750439077D+00 -0.9773785935114317D-01 -0.1258723935159128D+02  0.6114523620929620D+01  0.1448304033025166D+00  0.5613357456023498D-01 -0.6040151342736357D+01
