UQMD   version:       10010   1000  10001  output_file  13
projectile:  (mass, char)    0   0   target:  (mass, char)    0   0 
transformation betas (NN,lab,pro)     0.0000000  0.9907499 -0.9907499
impact_parameter_real/min/max(fm):    0.00  0.00  0.00  total_cross_section(mbarn):       0.00
equation_of_state:    0  E_lab(GeV/u): 0.1000E+03  sqrt(s)(GeV): 0.1382E+02  p_lab(GeV/u): 0.1009E+03
event#         1 random seed:           0 (auto)   total_time(fm/c):   8000 Delta(t)_O(fm/c):   8000.00
op  0    0    0    0    0    0    0    0    0    0    0    0    0    0    0  
op  0    0    0    0    0    0    1    0    1    0    0    0    0    2    1  
op  0    0    0    1    1    0    0    0    0    1    1    0    0    0    0  
pa 0.1000E+01   0.5200E+00   0.5000E+00   0.3000E+00   0.0000E+00   0.3700E+00   0.0000E+00   0.9300E-01   0.3500E+00   0.2500E+00   0.0000E+00   0.5000E+00  
pa 0.2700E+00   0.4900E+00   0.2700E+00   0.1000E+01   0.1600E+01   0.8500E+00   0.1550E+01   0.0000E+00   0.0000E+00   0.1000E+01 * 0.0000E+00   0.0000E+00  
pa 0.9000E+00   0.5000E+02   0.1000E+01   0.1000E+01   0.4000E+00   0.1500E+01   0.1600E+01   0.0000E+00   0.2500E+01   0.1000E+00   0.3000E+01   0.2750E+00  
pa 0.4200E+00   0.1080E+01   0.8000E+00   0.5000E+00   0.0000E+00   0.5500E+00   0.5000E+01   0.8000E+00   0.5000E+00   0.8000E+06   0.1000E+01   0.2000E+01  
pvec: r0              rx              ry              rz              p0              px              py              pz              m          ityp 2i3 chg lcl#  ncl or 
          64        8000
       5       0       5       0      20       2       0       0
  0.8000000000000000D+04  0.1948402967257240D+04  0.4338320089127242D+04  0.4850373292802142D+04  0.1776644990658919D+01  0.4329393095043814D+00  0.9636165866609374D+00  0.1077090273900578D+01  0.9382700000000000D+00    1  1  1     8    1  22  0.3838663481941698D+01 -0.1306936143297726D+00  0.1362658690906020D+01  0.2703865659451693D+01  0.1776644990658919D+01  0.4329393095043814D+00  0.9636165866609374D+00  0.1077090273900578D+01
  0.8000000000000000D+04  0.3133458544307535D+04  0.3222933564084955D+04  0.6000013024833106D+04  0.2690838209837200D+01  0.1054149294319023D+01  0.1083428603782753D+01  0.2018110555051910D+01  0.9395700000000000D+00   -1  1  0     0    0  99  0.1228754574531287D+01 -0.1000000000000000D+00  0.2339501340000000D+01  0.9884016412529694D+00  0.2690838209837201D+01  0.1054149294319023D+01  0.1083428603782753D+01  0.2018110555051910D+01
  0.8000000000000000D+04 -0.1022979611998979D+04  0.2647472194960569D+04 -0.7347046961857372D+04  0.5340294640443974D+01 -0.6828043240404894D+00  0.1766276028386144D+01 -0.4904380699899014D+01  0.9380000233650208D+00    1  1  1     3    1  20  0.9071577894605143D+01 -0.1268105972787911D+01  0.4512158706676789D+01 -0.8396612709219497D+01  0.5340294640443974D+01 -0.6828043240404894D+00  0.1766276028386144D+01 -0.4904380699899014D+01
  0.8000000000000000D+04 -0.4859756785111128D+03 -0.2049481404253663D+04  0.6677955839728092D+04  0.1939659970360397D+01 -0.1173859112937108D+00 -0.4971004742119833D+00  0.1619119644483903D+01  0.9380000233650208D+00   -1  1  0     4    1  20  0.5141016966117931D+01 -0.2136334642110906D+01 -0.5407381297720218D+00  0.4294769172721520D+01  0.1939659970360397D+01 -0.1173859112937108D+00 -0.4971004742119833D+00  0.1619119644483903D+01
  0.8000000000000000D+04  0.1303811524979116D+04 -0.3811632408250770D+03  0.7711838056101082D+04  0.6425640438113874D+01  0.1047424594041263D+01 -0.3069646958239304D+00  0.6194251488786960D+01  0.1314830000000000D+01  -49 -1  0     0    0  99  0.6520894890661730D+01  0.8181989000000000D+00  0.7000000000000000D+00  0.6206170177384622D+01  0.6425640438113874D+01  0.1047424594041263D+01 -0.3069646958239304D+00  0.6194251488786960D+01
  0.8000000000000000D+04  0.3515739934968494D+02 -0.3018008546827417D+03 -0.7370813250314880D+04  0.2424957370583357D+01  0.1108819746535605D-01 -0.9201994045184711D-01 -0.2234274734169901D+01  0.9380000233650208D+00   -1 -1 -1200002    1  27  0.4372904170101243D+01 -0.1402868955809259D+01  0.1609480756040037D+01 -0.3909476761341705D+01  0.2424957370583357D+01  0.1108819746535605D-01 -0.9201994045184711D-01 -0.2234274734169901D+01
  0.8000000000000000D+04  0.4499168948022395D+03  0.1256858135209082D+04 -0.7671586915045672D+04  0.4090381610485879D+01  0.2310555370571064D+00  0.6416614151250351D+00 -0.3922532554702799D+01  0.9380000233650208D+00    1 -1  0     7    4  20  0.3096914301869689D+02 -0.2339419226860742D+00  0.6749929227221925D+01 -0.2956571931982716D+02  0.4090381610485879D+01  0.2310555370571064D+00  0.6416614151250351D+00 -0.3922532554702799D+01
  0.8000000000000000D+04  0.8689580876699666D+03  0.2680499878909729D+04  0.6179581157134875D+04  0.1775700431128540D+01  0.1930517669325556D+00  0.5951597275295828D+00  0.1371781284056768D+01  0.9380000233650208D+00   -1  1  0200003    2  20  0.8190026740513757D+01  0.9923666072218444D-01  0.1892968210043075D+01  0.5670763877789422D+01  0.1775700431128540D+01  0.1930517669325556D+00  0.5951597275295828D+00  0.1371781284056768D+01
  0.8000000000000000D+04 -0.2576403052740147D+04  0.1697102696623072D+04 -0.2305021434283392D+04  0.1070078498373433D+01 -0.3443872637418910D+00  0.2269289390802698D+00 -0.3084227910330871D+00  0.9380000233650208D+00   -1 -1 -1     9    1  20  0.1627052302722737D+01 -0.2257531610951810D+01  0.9072397960744111D+00  0.3052422194076967D+00  0.1070078498373433D+01 -0.3443872637418910D+00  0.2269289390802698D+00 -0.3084227910330871D+00
  0.8000000000000000D+04 -0.2136660082957020D+04 -0.3682942975161789D+04  0.6756209241622348D+04  0.2417192897297625D+01 -0.6459612701557729D+00 -0.1113842864639202D+01  0.2041247170897528D+01  0.1349800000000000D+00  101  0  0     0    0  99  0.6449720132840115D+01 -0.4946583400000000D+00  0.4862423900000000D+00  0.5894894576289141D+01  0.2417192897297625D+01 -0.6459612701557729D+00 -0.1113842864639202D+01  0.2041247170897528D+01
  0.8000000000000000D+04  0.1122160950151991D+04 -0.6133309495994399D+04 -0.1066487426608510D+04  0.2206073644935682D+00  0.3097308433671870D-01 -0.1691791407427082D+00 -0.2944648116545490D-01  0.1349800000000000D+00  101  0  0     0    0  99  0.2365918330195833D+01 -0.7000000000000000D+00 -0.9238868000000000D-01  0.1029888122640823D+01  0.2206073644935682D+00  0.3097308433671870D-01 -0.1691791407427082D+00 -0.2944648116545490D-01
  0.8000000000000000D+04  0.5874495657398711D+03 -0.7721650154350994D+04  0.1575065276022155D+04  0.8716019391083925D+00  0.6413289485490165D-01 -0.8413599177926979D+00  0.1716706159682098D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.1281964257582893D+01 -0.1100000000000000D+01 -0.4640864500000000D+00 -0.3612926206277353D+00  0.8716019391083925D+00  0.6413289485490165D-01 -0.8413599177926979D+00  0.1716706159682098D+00
  0.8000000000000000D+04 -0.6303463865614131D+04 -0.4873509650930612D+02  0.4372690689656863D+04  0.4760582767211632D+00 -0.3750957749059208D+00 -0.2894089670513014D-02  0.2602050466986170D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.1726082176931232D+01 -0.1464930150000000D+01 -0.1113816000000000D+00  0.9754185148025745D+00  0.4760582767211632D+00 -0.3750957749059208D+00 -0.2894089670513014D-02  0.2602050466986170D+00
  0.8000000000000000D+04 -0.3094785038484717D+04  0.3262657064850019D+04 -0.4658154349323035D+04  0.2349002353809236D+00 -0.9087920072266349D-01  0.9580497388273447D-01 -0.1367351432203982D+00  0.1379999965429306D+00  101  2  1200002    1  27  0.4372904170101243D+01 -0.1402868955809259D+01  0.1609480756040037D+01 -0.3909476761341705D+01  0.2349002353809236D+00 -0.9087920072266349D-01  0.9580497388273447D-01 -0.1367351432203982D+00
  0.8000000000000000D+04 -0.4295928703457161D+04  0.3085808719958150D+04  0.5541206631213682D+04  0.4685744855743370D+00 -0.2517569138665956D+00  0.1807453322522761D+00  0.3244873330665412D+00  0.1349800000000000D+00  101  0  0     0    0  99  0.5264943893024863D+01 -0.4967350700000000D+00  0.1963806350000000D+01  0.4861104952240775D+01  0.4685744855743370D+00 -0.2517569138665956D+00  0.1807453322522761D+00  0.3244873330665412D+00
